i,lid,rc,expansion
1896,9.070745368595936,6.4360575675964355,1.068739891052246
1897,11.891645766811093,7.405817985534668,1.0737583637237549
1898,18.343265633151933,4.758669853210449,1.1432491540908813
1899,5.444833194293666,7.239955902099609,1.1861615180969238
1900,3.805993374022575,3.37784743309021,1.108095407485962
1901,12.79013456265042,7.235013484954834,1.0430188179016113
1902,11.155372652361871,4.955904960632324,1.1086430549621582
1903,5.906594643201431,5.6335272789001465,1.072131633758545
1904,4.419810358719776,8.197619438171387,1.186449646949768
1905,22.278581597406863,5.089363098144531,1.0659584999084473
1906,16.241103092763545,4.004382133483887,1.0303211212158203
1907,15.331281069729112,13.175084114074707,1.045575499534607
1908,12.083412296457162,6.914789199829102,1.108874797821045
1909,6.271643308638619,4.845944881439209,1.1027580499649048
1910,10.489721061714555,4.8102521896362305,1.0431838035583496
1911,5.048576359572122,8.624348640441895,1.073169231414795
1912,6.684317332401087,4.970817565917969,1.071106195449829
1913,14.216540482727712,7.056943893432617,1.115739107131958
1914,9.732196059140733,5.212498188018799,1.0667450428009033
1915,6.3846180245347295,5.956362247467041,1.0842252969741821
1916,11.644277630550903,3.6944544315338135,1.020412802696228
1917,9.509344798517661,4.721269607543945,1.0579875707626343
1918,13.608338669521023,5.047370433807373,1.1175605058670044
1919,13.653055561206845,3.8057546615600586,1.0924419164657593
1920,11.254591864613175,8.529211044311523,1.2173348665237427
1921,5.508832998066007,5.586413383483887,1.0867063999176025
1922,8.813641873130885,6.393144607543945,1.11253821849823
1923,7.36989430924828,3.6451056003570557,1.0603805780410767
1924,11.204118418370179,6.051152229309082,1.1056843996047974
1925,14.967072410462663,7.992095947265625,1.1065093278884888
1926,9.501332353353352,4.6930084228515625,1.0505107641220093
1927,11.411715688463003,4.293956756591797,1.0955547094345093
1928,5.719759416590625,8.017938613891602,1.1496762037277222
1929,4.878946103893907,9.106547355651855,1.0759047269821167
1930,7.968318325527478,4.044248580932617,1.0817362070083618
1931,8.908102630957034,4.799140453338623,1.0736439228057861
1932,8.94918320909339,4.1030755043029785,1.049685001373291
1933,11.493498164334849,5.976726531982422,1.0810436010360718
1934,13.167281332135254,4.463974952697754,1.043092966079712
1935,15.236836892969341,4.8087921142578125,1.0802627801895142
1936,8.529718230401247,4.344124794006348,1.1207259893417358
1937,14.865355589690633,4.106205463409424,1.0483946800231934
1938,5.272798337110066,3.766820192337036,1.0664823055267334
1939,9.593600903605376,5.719762802124023,1.0662410259246826
1940,14.491027232387394,3.872190475463867,1.04838228225708
1941,8.087281763163974,5.34406852722168,1.0747677087783813
1942,6.844763502700046,5.9864630699157715,1.0735876560211182
1943,6.358544424169923,6.750844478607178,1.128012776374817
1944,4.665160328363684,9.352210998535156,1.106518268585205
1945,7.113695392036674,10.356500625610352,1.0781749486923218
1946,10.232558820362456,6.33016300201416,1.0939451456069946
1947,9.677372762961928,10.048646926879883,1.0481140613555908
1948,11.606981923550391,7.3289923667907715,1.1104949712753296
1949,8.432415163356836,8.133665084838867,1.0829352140426636
1950,19.073958114459224,4.958750247955322,1.0555689334869385
1951,6.288173859071649,5.918015480041504,1.082344889640808
1952,12.122194232955795,4.623166561126709,1.0501630306243896
1953,8.06387149636598,4.4647369384765625,1.0276405811309814
1954,9.226815541459665,11.081989288330078,1.1738306283950806
1955,9.483585351066507,4.9997172355651855,1.1106373071670532
1956,5.875599994549411,6.8739776611328125,1.072758674621582
1957,6.948853030602543,5.753861904144287,1.1017099618911743
1958,6.954985658096497,3.993577480316162,1.0690679550170898
1959,1.6180972465792494,8.796074867248535,1.477718472480774
1960,7.925621984130665,11.33040714263916,1.2743152379989624
1961,13.041780834163744,7.4759626388549805,1.0648912191390991
1962,11.43193586349473,7.454261779785156,1.078251838684082
1963,13.946828810656063,6.457226753234863,1.0432862043380737
1964,9.979261451045216,6.1101603507995605,1.090891718864441
1965,21.309973228209167,10.270787239074707,1.1758610010147095
1966,10.14368497274085,4.692349910736084,1.0770148038864136
1967,11.737205528226596,4.761076927185059,1.0548040866851807
1968,13.708537457897451,6.650540828704834,1.0518332719802856
1969,13.480997025916182,4.527973175048828,1.085462212562561
1970,10.583076196112433,4.786411285400391,1.1039905548095703
1971,4.291239990483204,8.091132164001465,1.0850306749343872
1972,10.281212932077025,3.81316876411438,1.046919584274292
1973,9.47283998499534,4.401406288146973,1.0373435020446777
1974,14.903789354757821,6.783275127410889,1.1162430047988892
1975,11.944823595620885,4.44065523147583,1.0793706178665161
1976,18.036609113839976,4.683631420135498,1.1076645851135254
1977,6.2858838496892435,5.492238521575928,1.0828776359558105
1978,6.705523444267882,35.1993408203125,1.2668412923812866
1979,7.842558459873545,6.636839389801025,1.106428623199463
1980,10.840942539579414,6.4758100509643555,1.117010235786438
1981,10.12260243526888,4.1286301612854,1.0811845064163208
1982,6.557562481647291,8.846321105957031,1.0877430438995361
1983,6.000559382133106,3.709911584854126,1.0597546100616455
1984,11.2168323436798,5.3896331787109375,1.0928524732589722
1985,10.220580081215536,7.2714152336120605,1.1136879920959473
1986,13.325771038001285,3.938403844833374,1.0730323791503906
1987,2.702133695731367,15.929576873779297,1.284311056137085
1988,3.8494348789389834,7.966443061828613,1.0984742641448975
1989,5.62977097629863,6.549529552459717,1.1314128637313843
1990,12.145080202550746,3.650113582611084,1.047408103942871
1991,5.9162391070145,6.465269565582275,1.0775848627090454
1992,7.935162515945624,3.7993884086608887,1.044336199760437
1993,9.78986211392775,3.865724802017212,1.0486457347869873
1994,8.499772663128022,5.5970611572265625,1.0544723272323608
1995,13.304915964987082,5.258347988128662,1.0915147066116333
1996,14.939223020161746,5.131668567657471,1.0465278625488281
1997,9.510090624178396,7.628811836242676,1.0763564109802246
1998,9.179582589463804,4.23319149017334,1.0631986856460571
1999,16.30306794652293,5.0918684005737305,1.0596919059753418
2000,7.630026594174485,6.19778299331665,1.0858654975891113
2001,8.966848252233653,5.220128059387207,1.0653170347213745
2002,8.84905744153345,8.663187026977539,1.1646428108215332
2003,5.461201457729951,5.940779685974121,1.1256004571914673
2004,12.245852155602408,4.8188910484313965,1.0414249897003174
2005,9.187037566374144,5.524388313293457,1.0548633337020874
2006,21.42476578954273,5.4660491943359375,1.1589770317077637
2007,11.286170049858683,6.388072490692139,1.0499402284622192
2008,10.03260545279794,9.103753089904785,1.1411398649215698
2009,11.89666990100751,8.324966430664062,1.0719314813613892
2010,29.67879427299453,4.384045124053955,1.033267617225647
2011,2.790696369030899,7.089558124542236,1.216796875
2012,5.145034310009397,7.000397682189941,1.1831847429275513
2013,17.402244505803818,7.298242568969727,1.1036063432693481
2014,1.0972970880044872,9.675633430480957,1.2408219575881958
2015,12.119690541322834,5.340081214904785,1.0539772510528564
2016,3.0760154919031266,4.50162410736084,1.1419366598129272
2017,7.336225166068371,6.413753509521484,1.0412554740905762
2018,5.493429710830598,5.2690749168396,1.080959677696228
2019,11.492118267031277,5.194750785827637,1.096981406211853
2020,5.888342733017075,6.951894283294678,1.1421438455581665
2021,11.494745223763054,15.031082153320312,1.05525803565979
2022,10.944627175100038,4.1687397956848145,1.0478676557540894
2023,7.97553613243402,6.388206958770752,1.1032394170761108
2024,8.88345350946458,4.799601078033447,1.0737799406051636
2025,8.195183054497818,10.857952117919922,1.044634461402893
2026,13.920057191979696,4.844409465789795,1.069267749786377
2027,11.220560733230707,4.744912624359131,1.0822285413742065
2028,7.549536705190229,8.970621109008789,1.1693012714385986
2029,15.862867347386967,4.383147716522217,1.0820698738098145
2030,14.091801582792229,4.9661970138549805,1.0688555240631104
2031,8.838376932308963,5.743974685668945,1.068367600440979
2032,16.794486839557187,3.6656806468963623,1.0632919073104858
2033,15.8299856367377,3.620326042175293,1.061583399772644
2034,10.630059432917964,4.026056289672852,1.0449328422546387
2035,8.33151891755529,6.47235631942749,1.1029232740402222
2036,9.87280784674483,7.464130401611328,1.083877682685852
2037,5.631873502841245,3.613161563873291,1.0578547716140747
2038,8.694037438898919,7.056756496429443,1.0493848323822021
2039,5.6332645963858345,6.902451038360596,1.0738757848739624
2040,11.759785793391558,4.7109575271606445,1.1215900182724
2041,13.244802016632887,7.693857669830322,1.0805824995040894
2042,13.845554511644147,3.984586477279663,1.0730551481246948
2043,11.07527020329956,5.265911102294922,1.0740559101104736
2044,6.469014873842041,4.607600688934326,1.0944136381149292
2045,8.682242221216281,5.258866310119629,1.0789237022399902
2046,14.478317205115967,3.820747137069702,1.050053358078003
2047,16.91503044165839,5.24767541885376,1.1101609468460083
2048,17.632289048606047,5.2133660316467285,1.0926657915115356
2049,11.314013963336707,6.223533630371094,1.0441535711288452
2050,20.199937479039278,4.042279243469238,1.1085865497589111
2051,8.103214266833799,41.72983932495117,1.144675612449646
2052,5.701040209351677,4.240453243255615,1.0580694675445557
2053,6.579614712431895,6.484983921051025,1.101613998413086
2054,8.183904009022324,6.08812952041626,1.1148016452789307
2055,8.629516647237914,3.2719228267669678,1.046391487121582
2056,10.184502418461896,4.216254234313965,1.074405550956726
2057,8.479806000864938,5.713947772979736,1.0786089897155762
2058,10.981328643507677,13.562690734863281,1.116498351097107
2059,5.682979629397649,6.720577716827393,1.2443922758102417
2060,10.131363744911656,4.781713485717773,1.0590399503707886
2061,5.111790457264567,5.223776817321777,1.0728228092193604
2062,5.226179387437032,5.228634357452393,1.1662613153457642
2063,5.110672704711726,6.135639667510986,1.0546543598175049
2064,8.328439566914263,3.4559450149536133,1.0546658039093018
2065,7.158435982536383,4.820585250854492,1.1025559902191162
2066,8.47584603053501,4.911371231079102,1.064705491065979
2067,2.7657769412163034,8.85030460357666,1.2355064153671265
2068,13.9267307351271,3.8941588401794434,1.0677213668823242
2069,8.719978272509527,7.1085405349731445,1.1206682920455933
2070,16.86181787183312,3.744960308074951,1.0385258197784424
2071,1.844759545700811,7.815275192260742,1.1920127868652344
2072,9.352015197595497,4.725736141204834,1.0709199905395508
2073,13.822549324123363,5.152491092681885,1.0419515371322632
2074,13.752787901857747,6.878275394439697,1.0293569564819336
2075,11.425103442264371,7.834474563598633,1.0807387828826904
2076,18.29873048719605,6.359699249267578,1.1280206441879272
2077,4.44221385956154,16.950439453125,1.1068729162216187
2078,7.9885674145168455,5.807722568511963,1.0718296766281128
2079,9.846570964751665,4.620871543884277,1.072951316833496
2080,3.1993773406415182,4.585833549499512,1.0941107273101807
2081,8.084683435494346,3.849287986755371,1.112198829650879
2082,15.090332236190378,8.33843994140625,1.0358450412750244
2083,6.290378057941889,4.652707099914551,1.0783008337020874
2084,7.373767741552942,4.894484519958496,1.0626568794250488
2085,15.722547512838775,3.695739269256592,1.0582600831985474
2086,14.686238728940136,6.640714645385742,1.1295480728149414
2087,11.019333008952051,4.555213451385498,1.068843126296997
2088,12.181412639405204,4.865889072418213,1.0831360816955566
2089,12.867381436841303,4.920519828796387,1.135904312133789
2090,3.833078832377307,20.058902740478516,1.127096176147461
2091,5.791568602468274,8.203682899475098,1.1157314777374268
2092,8.541523794483995,4.053125381469727,1.0334420204162598
2093,3.640879120115997,9.327034950256348,1.2051968574523926
2094,14.22394758232152,5.150575160980225,1.0713573694229126
2095,13.701281940966318,4.20423698425293,1.057302474975586
2096,6.853238378680597,6.182833194732666,1.1231133937835693
2097,10.417636941161462,5.234749794006348,1.0897260904312134
2098,10.65588483406384,6.557766914367676,1.1027684211730957
2099,18.772890288233757,5.27637243270874,1.1091824769973755
2100,9.563350897553702,3.5936524868011475,1.0497077703475952
2101,11.735906054438,5.247077941894531,1.1194733381271362
2102,8.741931437635973,3.7850255966186523,1.0249947309494019
2103,4.173926133719521,15.215031623840332,1.1808732748031616
2104,4.709239664083478,15.158562660217285,1.1883567571640015
2105,13.068440194423358,6.0216383934021,1.083412766456604
2106,17.911464365916487,4.68541145324707,1.0602411031723022
2107,7.674918066697614,5.0985026359558105,1.1026374101638794
2108,8.808992333788002,5.112527370452881,1.0919451713562012
2109,6.412841321201978,5.889220714569092,1.0960900783538818
2110,6.207358982655662,4.5389509201049805,1.067801833152771
2111,6.548426371097153,10.470666885375977,1.1354869604110718
2112,6.719166367631502,5.031615734100342,1.103447675704956
2113,12.521520974721097,5.505734443664551,1.0832428932189941
2114,7.075375256859418,8.202735900878906,1.0727829933166504
2115,8.038139981621322,4.664316177368164,1.0795530080795288
2116,12.123559956971235,10.410906791687012,1.1330164670944214
2117,16.445433857052294,3.439631938934326,1.0833872556686401
2118,6.708290413578862,10.938126564025879,1.1726394891738892
2119,8.750879287340775,20.337648391723633,1.0983487367630005
2120,6.97106636938459,4.093518257141113,1.120057463645935
2121,13.302419621362338,4.0452094078063965,1.0539709329605103
2122,3.056768060168927,24.903427124023438,1.3512386083602905
2123,13.288346206979778,4.167359352111816,1.0480961799621582
2124,11.411909745494691,11.338780403137207,1.118868350982666
2125,10.558251998379784,3.746840238571167,1.0426573753356934
2126,11.025263740972157,5.190795421600342,1.082025170326233
2127,5.255016101389607,25.447237014770508,1.1905702352523804
2128,9.132237823971623,4.948877334594727,1.0501136779785156
2129,12.48700217425459,4.0255656242370605,1.0937081575393677
2130,7.896492148536878,4.109807014465332,1.0590094327926636
2131,11.504937289931322,4.9103102684021,1.0738903284072876
2132,8.069583614199226,4.793622016906738,1.0644617080688477
2133,14.157046554709403,3.6508216857910156,1.0877387523651123
2134,16.36016998322844,5.6287407875061035,1.0828386545181274
2135,6.656281653963363,8.256427764892578,1.1415393352508545
2136,1.1800290957602444,7.1840972900390625,1.2649736404418945
2137,12.61195331559157,4.939051151275635,1.0685036182403564
2138,8.900051910313023,3.6432461738586426,1.092126488685608
2139,7.214387135447439,6.328117847442627,1.1641621589660645
2140,9.759066629241362,5.731108665466309,1.0486721992492676
2141,11.549473028087437,4.495721340179443,1.0709781646728516
2142,9.747289816453502,5.31674861907959,1.0780891180038452
2143,5.167334161752246,4.545185089111328,1.1174253225326538
2144,9.53065907970963,7.165126323699951,1.0904549360275269
2145,5.573270101544087,6.501793384552002,1.2412017583847046
2146,5.140288601372181,16.09851837158203,1.083060383796692
2147,12.600227002852284,7.615133762359619,1.0705878734588623
2148,7.530219151131908,5.309212684631348,1.065354585647583
2149,12.01031530454501,4.43543815612793,1.076128602027893
2150,17.059991563803337,4.865460395812988,1.0801622867584229
2151,6.5315555361765165,6.425887107849121,1.1018414497375488
2152,8.74523801106979,10.072444915771484,1.2694792747497559
2153,5.893353162913142,8.826149940490723,1.2081854343414307
2154,3.4719251526034314,19.508108139038086,1.3059748411178589
2155,6.755900844492292,5.096771240234375,1.0398950576782227
2156,17.76984948487001,5.856851100921631,1.0774688720703125
2157,12.52931387330706,4.724799156188965,1.072746753692627
2158,10.369263679214857,5.495490550994873,1.0463310480117798
2159,16.952827255204433,4.282163143157959,1.0551007986068726
2160,5.969071855512718,8.840736389160156,1.0956271886825562
2161,10.373263140026317,8.98322868347168,1.0861403942108154
2162,19.22533723626535,4.409518241882324,1.0692859888076782
2163,8.343727091972282,4.8061089515686035,1.132453441619873
2164,5.502281300349547,6.1166510581970215,1.1395552158355713
2165,6.2450662287198355,4.79363489151001,1.0893727540969849
2166,8.122102615488723,5.402442455291748,1.0845873355865479
2167,15.006337241146923,4.9223737716674805,1.1033803224563599
2168,7.923219004180881,7.232945442199707,1.1904884576797485
2169,3.8281657035684145,13.699789047241211,1.0706310272216797
2170,18.317417754466568,6.89661169052124,1.0993849039077759
2171,6.901614396094544,4.715353012084961,1.1062356233596802
2172,14.416130372565469,16.76177215576172,1.0953750610351562
2173,6.312461288798595,5.0245256423950195,1.1094434261322021
2174,4.112550973074522,10.087750434875488,1.2181909084320068
2175,6.761596406035402,5.699617385864258,1.0878136157989502
2176,15.959809681977124,3.5220799446105957,1.0628901720046997
2177,4.738553101091152,6.024119853973389,1.112910509109497
2178,12.138243185443583,6.515717506408691,1.1216514110565186
2179,9.833388428202008,6.445517539978027,1.1087162494659424
2180,10.82123170953523,4.8360819816589355,1.0654716491699219
2181,14.671650142090105,3.901489734649658,1.0472557544708252
2182,7.298594726074173,5.874612331390381,1.1275755167007446
2183,7.576930678671117,6.447991847991943,1.1391456127166748
2184,19.425103001812207,3.3138210773468018,1.0477439165115356
2185,12.92568048282185,3.963959217071533,1.0836853981018066
2186,6.580430677896831,3.4905524253845215,1.071020245552063
2187,22.661015903347216,4.492316722869873,1.0932350158691406
2188,13.659073119030843,5.213309288024902,1.0355342626571655
2189,4.4042981322085275,10.073720932006836,1.2549476623535156
2190,12.55952188858826,4.9788818359375,1.0702989101409912
2191,10.075899872897457,4.649359703063965,1.0622471570968628
2192,10.026325291275107,6.202060222625732,1.1416536569595337
2193,11.577496182173633,3.877383232116699,1.0825005769729614
2194,5.815553404323976,5.476860523223877,1.1842620372772217
2195,8.924745018858333,6.658913612365723,1.1454185247421265
2196,4.757031899003245,8.247918128967285,1.4022431373596191
2197,8.786403638321362,4.1974663734436035,1.073557734489441
2198,8.638179130275883,4.61837911605835,1.1517298221588135
2199,14.131219633663642,4.392843246459961,1.0806102752685547
2200,6.888621861868462,4.15684175491333,1.0575897693634033
2201,12.129135939254084,4.034846305847168,1.0796260833740234
2202,14.80952788301276,4.489833831787109,1.0806225538253784
2203,4.38826115366361,9.741765975952148,1.1331549882888794
2204,12.167668467065726,4.376779079437256,1.069238543510437
2205,5.366713873358501,8.228547096252441,1.2100276947021484
2206,5.575691774837367,9.304133415222168,1.1071271896362305
2207,11.09152955865059,5.674352645874023,1.0850216150283813
2208,4.488617333851036,5.158353805541992,1.1564834117889404
2209,10.100073762803822,5.464658737182617,1.095754861831665
2210,3.78697926447934,6.598165512084961,1.1293742656707764
2211,3.9600151062587976,8.021377563476562,1.1112642288208008
2212,8.059744064811479,4.431161880493164,1.1004778146743774
2213,6.7675700905174265,17.321943283081055,1.2080743312835693
2214,11.870789795164344,4.557034015655518,1.0952152013778687
2215,8.715711011264863,3.8394880294799805,1.0481295585632324
2216,8.351163659739816,4.37431001663208,1.0753692388534546
2217,14.48205172954577,6.491368293762207,1.1205353736877441
2218,4.655381442383564,5.870519161224365,1.1388972997665405
2219,13.705272593260963,5.0687103271484375,1.0820567607879639
2220,5.107758882188859,4.943899631500244,1.0526138544082642
2221,7.720552779224326,9.39072036743164,1.0520479679107666
2222,10.534912549940392,6.9122314453125,1.0854281187057495
2223,4.557480956802096,5.233133792877197,1.1701796054840088
2224,5.425290600184099,8.45251750946045,1.3216063976287842
2225,14.705367425465129,7.872974872589111,1.0839645862579346
2226,6.087844846815715,5.772927761077881,1.078919768333435
2227,4.561338306868996,7.451331615447998,1.1922695636749268
2228,8.168729563721529,11.212763786315918,1.1719928979873657
2229,13.04167761132475,3.9764811992645264,1.0741043090820312
2230,17.070449070413552,3.069709300994873,1.0572158098220825
2231,16.09403728509635,8.804044723510742,1.1073702573776245
2232,5.379258256220169,6.157403945922852,1.077303171157837
2233,11.286806458411387,4.704714298248291,1.0678210258483887
2234,9.079553789219819,4.178990364074707,1.0631155967712402
2235,3.672620597487143,7.5668840408325195,1.0965653657913208
2236,11.892099405012832,7.228845596313477,1.1131194829940796
2237,8.596919166792441,5.230254650115967,1.040993571281433
2238,7.7078718792410665,5.612910747528076,1.0813548564910889
2239,7.016515080786957,6.3562912940979,1.1015111207962036
2240,16.857268101255023,5.192589282989502,1.0858683586120605
2241,15.667530400035725,3.6415648460388184,1.0325689315795898
2242,13.347062255016755,4.300623416900635,1.116960883140564
2243,11.944726956404674,3.8735532760620117,1.0313961505889893
2244,5.963826675584053,20.375041961669922,1.1071900129318237
2245,9.062941074036058,4.9223408699035645,1.0785118341445923
2246,7.303122929604147,7.245031356811523,1.0727131366729736
2247,6.789347556761051,5.9964985847473145,1.103123426437378
2248,5.039336612986378,5.888392925262451,1.0711411237716675
2249,19.594351074412174,4.026837348937988,1.0743004083633423
2250,14.615495233336715,3.2566778659820557,1.0344555377960205
2251,12.258630274276072,5.935290336608887,1.0721683502197266
2252,8.27103152727993,4.895529747009277,1.0976817607879639
2253,9.728269408028984,7.917171001434326,1.0734171867370605
2254,4.476949273458177,6.634665489196777,1.1146316528320312
2255,15.579102304693492,3.659501552581787,1.0855388641357422
2256,3.6992457161367036,6.3983354568481445,1.1456856727600098
2257,10.622018774014016,4.6727824211120605,1.093135952949524
2258,16.60874892994477,6.114765644073486,1.0499255657196045
2259,9.225101638919453,3.9939403533935547,1.0523921251296997
2260,8.540557720898535,4.080397129058838,1.0519518852233887
2261,8.592600235313727,5.05839204788208,1.068069338798523
2262,10.151784739849392,5.263875961303711,1.0802866220474243
2263,14.027279978462294,4.409236907958984,1.0478450059890747
2264,2.974112834693173,11.018070220947266,1.09195077419281
2265,4.841710198043014,7.419203281402588,1.076736569404602
2266,11.964875596641187,4.8939714431762695,1.0539765357971191
2267,11.87363323274864,4.346861839294434,1.0950669050216675
2268,12.748949978284227,8.122121810913086,1.0903912782669067
2269,6.235178132428266,6.72640323638916,1.0738158226013184
2270,5.519970936529422,5.656097888946533,1.0553094148635864
2271,7.671940001775922,6.822429656982422,1.064577341079712
2272,7.159784585775479,6.462043285369873,1.143974781036377
2273,3.229328413608532,4.726856708526611,1.0586485862731934
2274,14.347646795270633,6.357016563415527,1.1017907857894897
2275,8.293463874528882,7.979691505432129,1.0923845767974854
2276,11.158825481728215,9.090192794799805,1.18197762966156
2277,10.654410848634344,5.251534938812256,1.076722502708435
2278,11.730884029188038,6.089352607727051,1.0659983158111572
2279,10.841024054055039,5.091145992279053,1.0818630456924438
2280,3.1592935758017324,4.948907852172852,1.1462228298187256
2281,8.035431080673563,4.969930648803711,1.0837593078613281
2282,10.593570040008299,6.111096382141113,1.094982624053955
2283,4.641206630285989,6.550256729125977,1.1157644987106323
2284,14.350943697297721,6.831771373748779,1.079057216644287
2285,8.539775219214526,5.637240409851074,1.0978286266326904
2286,6.791995171428992,6.262604713439941,1.1101747751235962
2287,4.812263864503715,8.790534019470215,1.09441339969635
2288,12.050333541692826,4.326897144317627,1.0895960330963135
2289,3.164258906968862,15.984895706176758,1.1860291957855225
2290,11.633093694785167,5.647705554962158,1.0690451860427856
2291,10.160551907850337,9.691668510437012,1.0679802894592285
2292,8.604307828533912,4.710188388824463,1.0581709146499634
2293,9.565861137747829,5.959774971008301,1.0503792762756348
2294,10.838304170532469,5.270069122314453,1.0751495361328125
2295,10.090884207217979,4.613954067230225,1.0943570137023926
2296,12.956076750499658,4.763058185577393,1.0312238931655884
2297,14.427813196595823,4.275585651397705,1.081290364265442
2298,4.473279246910046,7.536021709442139,1.261794924736023
2299,16.217096647456525,4.078927516937256,1.0821287631988525
2300,15.041718884279684,6.359797954559326,1.1314860582351685
2301,19.45333324057261,4.592989921569824,1.0817667245864868
2302,7.864990535130566,17.683767318725586,1.1314318180084229
2303,11.481281000496704,5.368500232696533,1.086289882659912
2304,13.860556695313667,3.8257296085357666,1.058585286140442
2305,13.555666306037958,5.579110145568848,1.109765648841858
2306,11.671681785935888,4.365139007568359,1.0571717023849487
2307,16.495440878906518,3.6660003662109375,1.0398585796356201
2308,9.975879210100132,4.571739673614502,1.0833921432495117
2309,6.04000483332934,4.055819988250732,1.1094002723693848
2310,5.444077643576934,9.419445991516113,1.2106306552886963
2311,4.788664307139817,9.784628868103027,1.0902976989746094
2312,10.497714272127386,4.929686546325684,1.0695223808288574
2313,11.040612901761065,6.927714824676514,1.152215600013733
2314,11.043532429557823,6.177078723907471,1.1147959232330322
2315,18.44905604093415,4.188242435455322,1.0648390054702759
2316,12.748269220593537,4.831019401550293,1.074700117111206
2317,13.34839642216922,10.164673805236816,1.194091796875
2318,38.25671430408977,4.736954689025879,1.0491002798080444
2319,4.362312105564575,5.3396782875061035,1.1232129335403442
2320,10.687121150263573,5.370147705078125,1.0612218379974365
2321,22.565573939370115,6.3142991065979,1.1101067066192627
2322,10.1814065206902,4.43410587310791,1.1019831895828247
2323,7.424015159121862,7.754479885101318,1.1088900566101074
2324,16.063247018584253,8.620424270629883,1.063700556755066
2325,6.129533777880755,9.6992826461792,1.0804760456085205
2326,24.836947813432776,4.138128280639648,1.0508899688720703
2327,12.547937191701648,3.8700716495513916,1.0569323301315308
2328,16.857131060960633,4.312839508056641,1.0496187210083008
2329,6.105212065779177,5.893142223358154,1.1906843185424805
2330,5.025798624024003,4.686437606811523,1.038838267326355
2331,18.405353577462318,4.021551132202148,1.0429911613464355
2332,13.082331491309311,3.700536012649536,1.0807560682296753
2333,15.130120790504138,8.684953689575195,1.1067427396774292
2334,7.276200620531312,4.352363109588623,1.0652180910110474
2335,7.515846087983793,12.83531379699707,1.0501210689544678
2336,19.738194610593677,6.306109428405762,1.0391343832015991
2337,4.745832756442474,4.553534984588623,1.0591545104980469
2338,10.19366515837104,3.532407283782959,1.1396195888519287
2339,10.665420215509833,4.09041166305542,1.0752354860305786
2340,6.959557199457172,5.301585674285889,1.098211646080017
2341,7.244083049856025,4.8866658210754395,1.075508713722229
2342,9.036531409581253,9.17255687713623,1.106576919555664
2343,6.234762314381326,4.620213031768799,1.0976313352584839
2344,12.35068377712291,4.361099720001221,1.0978281497955322
2345,3.3208837888642786,8.107915878295898,1.138038158416748
2346,6.01688528579503,7.935522556304932,1.1826905012130737
2347,11.815437819631722,4.590005397796631,1.0630476474761963
2348,8.70923533174347,4.627742767333984,1.107743263244629
2349,5.75581357850136,8.279402732849121,1.1229898929595947
2350,18.14989949907878,4.606808185577393,1.04486083984375
2351,3.355392442063422,25.853527069091797,1.1924867630004883
2352,9.938062104185923,4.224435329437256,1.0917390584945679
2353,10.432362898898615,6.511191368103027,1.0522692203521729
2354,16.630486727465996,3.7809014320373535,1.0937620401382446
2355,12.069398063631677,4.483806133270264,1.051511526107788
2356,11.915157080135529,16.828460693359375,1.0619741678237915
2357,5.1755658843491705,5.156857967376709,1.094003438949585
2358,8.322100796651632,6.027159690856934,1.0619128942489624
2359,10.392335267836529,7.757641315460205,1.083309531211853
2360,15.390619154484645,5.656919479370117,1.1294021606445312
2361,9.823598135069687,7.938267707824707,1.0465439558029175
2362,8.84547433710962,7.127025604248047,1.1716234683990479
2363,11.62389447445868,4.391867637634277,1.0642073154449463
2364,9.22360134395648,8.17579174041748,1.1125048398971558
2365,10.448106449099235,6.212576389312744,1.0736534595489502
2366,7.9487755140189655,4.5958781242370605,1.0657858848571777
2367,12.809026246966912,4.172155380249023,1.0351909399032593
2368,4.746772184000996,7.711787700653076,1.1189014911651611
2369,9.608403567851022,4.2110724449157715,1.0619926452636719
2370,7.739512662774601,4.856240749359131,1.040973424911499
2371,4.339262589500092,11.46638011932373,1.1925674676895142
2372,12.0232321814836,6.489079475402832,1.0452219247817993
2373,7.742659719799938,4.580577850341797,1.071495771408081
2374,18.65531621701862,4.63275146484375,1.083078145980835
2375,6.572006285216707,5.264535903930664,1.0717600584030151
2376,11.38533048724814,6.269701957702637,1.077219009399414
2377,17.867343217284766,4.043851375579834,1.064463496208191
2378,12.31927147100075,4.500920295715332,1.0680168867111206
2379,12.248338338543624,4.904414176940918,1.1001088619232178
2380,16.604330204426944,8.750665664672852,1.093923568725586
2381,17.247548816429106,4.0529704093933105,1.0537734031677246
2382,13.056321148524344,3.317598819732666,1.0615198612213135
2383,13.69974206093366,4.169856548309326,1.1080249547958374
2384,10.250549493519499,4.006861686706543,1.0656120777130127
2385,6.190820969037337,11.93306827545166,1.1971397399902344
2386,8.747343722997728,7.0439229011535645,1.0536811351776123
2387,11.708748047319363,7.808018207550049,1.0603030920028687
2388,8.182462752709489,4.786771774291992,1.1186102628707886
2389,10.041356927890462,5.485372066497803,1.0587401390075684
2390,52.89909095234737,3.2595131397247314,1.0403746366500854
2391,9.503444063893433,6.439502716064453,1.101264238357544
2392,22.264818807133718,4.331549167633057,1.0509703159332275
2393,10.153846898727924,4.082664489746094,1.0770763158798218
2394,3.7316885997548948,6.242460250854492,1.2778884172439575
2395,11.144395011593712,6.703588008880615,1.0813984870910645
